Evaluation,mean,median,count,prop_0_0p5,prop_0p5_1,prop_0.5_3,prop_0.5_5,prop_0.5_30,prop_1_3,prop_1_5,prop_1_30,prop_3_30,prop_5_30,prop_gt10,prop_sum_check
CA-APFO-TW-22123_2023-08-16,0.06086007028151045,0.05000000074505806,5953,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22119_2024-07-15,0.21640799996703863,0.10833663341432516,3750,0.9269333333333334,0.032266666666666666,0.0688,0.07306666666666667,0.07306666666666667,0.036533333333333334,0.0408,0.0408,0.004266666666666667,0,0,1.296533333333333
NV-WND-TW-23002_2023-09-13,7.145769310691023,6.903404215548901,5011,0.00618638994212732,0.009978048293753742,0.055078826581520655,0.22231091598483338,0.9938136100578727,0.045100778287766916,0.21233286769107962,0.9838355617641189,0.938734783476352,0.7715026940730393,0.1642386749151866,4.403113151067651
NV-WND-TW-22003_2022-09-01,0.08278056450286404,0.03999999910593033,6977,0.9929769241794467,0.007023075820553246,0.007023075820553246,0.007023075820553246,0.007023075820553246,0,0,0,0,0,0,1.0210692274616595
NV-WND-TW-22004_2022-08-31,0.05675346560623539,0.03999999910593033,8295,1,0,0,0,0,0,0,0,0,0,0,1
NV-NOD-TW-24037_2024-07-06,6.294019701170078,6.595308668819475,8732,0.029431974347228586,0.017750801649106734,0.1021530004580852,0.2575584058634906,0.9705680256527714,0.08440219880897847,0.23980760421438388,0.9528172240036646,0.8684150251946862,0.7130096197892808,0.04878607420980302,4.28469995419148
CA-APFO-TW-23092_2023-06-25,0.12059115731262383,0.10000000149011612,2013,0.9890710382513661,0.01092896174863388,0.01092896174863388,0.01092896174863388,0.01092896174863388,0,0,0,0,0,0,1.0327868852459017
CA-APFO-TW-22122_2023-07-09,0.00882644252510682,0.00999999977648258,9288,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22085_2022-05-29,0.04183217438442823,0.03999999910593033,2014,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-24052_2024-08-18,0.04527123500374363,0.03999999910593033,6581,1,0,0,0,0,0,0,0,0,0,0,1
NV-NOD-RW-22540_2022-08-07,0.00712946963102617,0.00999999977648258,4055,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22103_2022-07-06,0.03275758616225895,0.02999999932944774,8337,1,0,0,0,0,0,0,0,0,0,0,1
NV-NOD-RW-22531_2022-07-10,0.2736666663414866,0.15000000596046448,5520,0.8456521739130435,0.09510869565217392,0.15434782608695652,0.15434782608695652,0.15434782608695652,0.05923913043478261,0.05923913043478261,0.05923913043478261,0,0,0,1.5815217391304348
NV-WND-RW-23640_2023-09-14,0.06667741930653011,0.07000000029802322,4030,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-24024_2024-08-17,0.02679633071667297,0.01999999955296516,12211,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-24040_2024-08-27,0.35929296950605066,0.16925837459604134,5021,0.8263294164509062,0.09539932284405497,0.16590320653256324,0.17367058354909382,0.17367058354909382,0.07050388368850827,0.07827126070503884,0.07827126070503884,0.007767377016530572,0,0,1.6697868950408288
CA-APFO-TW-24041_2024-08-27,0.16963187615505773,0.114840423926077,4781,0.9709265843965698,0.017360384856724535,0.025935996653419786,0.029073415603430245,0.029073415603430245,0.008575611796695252,0.01171303074670571,0.01171303074670571,0.003137418950010458,0,0,1.1075088893536917
CA-ELFO-TW-24032_2024-07-12,0.08592356684718543,0.07999999821186066,6280,0.9996815286624203,3.184713375796178e-4,3.184713375796178e-4,3.184713375796178e-4,3.184713375796178e-4,0,0,0,0,0,0,1.000955414012739
NV-WND-TW-22006_2022-09-04,0.03376217990893594,0.02999999932944774,6568,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-22105_2022-08-17,0.8918644895970214,0.09140257784776204,6125,0.7890612244897959,0.03836734693877551,0.08995918367346939,0.13289795918367348,0.21093877551020407,0.05159183673469388,0.09453061224489796,0.17257142857142857,0.12097959183673469,0.07804081632653061,0,1.7789387755102042
CA-ELFO-TW-22093_2024-05-18,0.10515202089537416,0.07999999821186066,8387,0.9933229998807679,0.006677000119232145,0.006677000119232145,0.006677000119232145,0.006677000119232145,0,0,0,0,0,0,1.0200310003576967
CA-APFO-TW-22132_2024-06-27,0.07421367855667071,0.05999999865889549,7179,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22084_2022-06-25,0.09750276225624165,0.09000000357627869,5430,0.9985267034990792,0.0014732965009208103,0.0014732965009208103,0.0014732965009208103,0.0014732965009208103,0,0,0,0,0,0,1.0044198895027623
NV-NCD-TW-22006_2023-08-17,1.140978402962801,1.0041379270882442,6112,0.18766361256544503,0.31102748691099474,0.7958115183246073,0.8123363874345549,0.8123363874345549,0.4847840314136126,0.5013089005235603,0.5013089005235603,0.016524869109947642,0,0,4.423102094240838
CA-APFO-TW-24038_2024-08-04,0.3239733588294286,0.18000000715255737,5255,0.8694576593720267,0.07193149381541389,0.12426260704091342,0.13054234062797335,0.13054234062797335,0.05233111322549953,0.058610846812559465,0.058610846812559465,0.006279733587059943,0,0,1.502568981921979
CA-APFO-TW-24035_2024-07-27,0.3869648091736939,0.1599999964237213,4774,0.682865521575199,0.17951403435274402,0.317134478424801,0.317134478424801,0.317134478424801,0.13762044407205698,0.13762044407205698,0.13762044407205698,0,0,0,2.2266443234185167
CA-APFO-TW-24034_2024-08-03,0.24474725917653248,0.1599999964237213,3284,0.8675395858708892,0.11662606577344702,0.13246041412911083,0.13246041412911083,0.13246041412911083,0.015834348355663823,0.015834348355663823,0.015834348355663823,0,0,0,1.42904993909866
CA-APFO-TW-24050_2024-08-18,1.0144885551245704,0.21251937891392744,2796,0.7106580829756796,0.12660944206008584,0.18669527896995708,0.20958512160228898,0.28934191702432044,0.060085836909871244,0.08297567954220315,0.16273247496423462,0.10264663805436337,0.07975679542203147,0,2.011087267525036
CA-ELFO-TW-24023_2024-06-03,0.06402856304586288,0.03999999910593033,7072,0.998868778280543,0.0011312217194570137,0.0011312217194570137,0.0011312217194570137,0.0011312217194570137,0,0,0,0,0,0,1.003393665158371
CA-APFO-TW-22144_2023-09-02,0.5768482245565587,0.09161583172697128,7913,0.8159989890054341,0.05472008087956527,0.12169847087071907,0.15720965499810438,0.1840010109945659,0.0669783899911538,0.10248957411853911,0.12928093011500064,0.06230254012384683,0.02679135599646152,0,1.7214709970933906
NV-NCD-RW-23537_2023-06-11,0.02346585067008051,0.01999999955296516,7848,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-RW-23553_2023-08-02,0.13392072136990377,0.08464833830133119,7871,0.9612501588108245,0.018040909668402997,0.03874984118917545,0.03874984118917545,0.03874984118917545,0.020708931520772456,0.020708931520772456,0.020708931520772456,0,0,0,1.157667386609071
NV-NCD-RW-23575_2023-08-15,0.01082961617185535,0.00999999977648258,7847,1,0,0,0,0,0,0,0,0,0,0,1
NV-NOD-RW-23711_2023-08-16,0.03792426516886955,0.02999999932944774,7896,1,0,0,0,0,0,0,0,0,0,0,1
NV-NOD-RW-22542_2022-06-12,1.142872379082063,1.100000023841858,7875,0.21193650793650792,0.23174603174603176,0.788063492063492,0.788063492063492,0.788063492063492,0.5563174603174603,0.5563174603174603,0.5563174603174603,0,0,0,4.476825396825397
NV-NOD-RW-22503_2022-06-10,1.3856877001184065,0.45086538189878833,7845,0.5202039515615041,0.10095602294455067,0.23301465901848312,0.4797960484384959,0.4797960484384959,0.13205863607393245,0.3788400254939452,0.3788400254939452,0.24678138942001274,0,0,2.9502868068833648
NV-NCD-RW-22584_2022-07-24,0.02320673467822732,0.01999999955296516,7899,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-RW-22512_2022-07-22,0.1131690052023501,0.10999999940395357,7911,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-TW-22005_2022-09-02,0.05180871298104415,0.05000000074505806,7873,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-RW-24827_2024-05-25,0.03163379870853326,0.02999999932944774,7657,1,0,0,0,0,0,0,0,0,0,0,1
NV-NOD-RW-24683_2024-06-06,0.43188324305453296,0.4300000071525574,7657,0.6792477471594619,0.3146140786208698,0.32075225284053804,0.32075225284053804,0.32075225284053804,0.006138174219668277,0.006138174219668277,0.006138174219668277,0,0,0,1.9745331069609504
NV-NCD-RW-24525_2024-06-21,0.06571503250719675,0.05000000074505806,7650,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-RW-24509_2024-06-22,0.01365447608439813,0.00999999977648258,7629,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-TW-24017_2024-07-17,0.10200706046224652,0.10000000149011612,7648,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-RW-24527_2024-07-21,0.03358719744600944,0.02999999932944774,7655,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-RW-24529_2024-07-30,0.03478505845263424,0.02999999932944774,7630,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-RW-24538_2024-08-29,0.1050266959745816,0.07999999821186066,7679,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22128_2023-07-10,0.02132000972881018,0.01999999955296516,7856,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-23097_2023-08-17,0.02234705462697905,0.01999999955296516,7895,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-23087_2023-08-19,0.02899642904721118,0.02999999932944774,7842,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-22134_2023-08-31,0.03305431828921668,0.02999999932944774,7861,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22089_2023-07-10,0.04944747147680144,0.03999999910593033,7891,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22104_2022-06-23,0.04637352864391273,0.03999999910593033,7903,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-21111_2022-07-22,0.10759004149395296,0.07780246951288974,7913,0.9906483002653861,0.0018956148110703904,0.004802224188044989,0.006950587640591432,0.009351699734613927,0.0029066093769745988,0.005054972829521042,0.007456084923543536,0.0045494755465689376,0.0024011120940224946,0,1.036016681410337
CA-APFO-TW-22108_2022-08-05,0.17924424512002168,0.05450347861643836,7820,0.8921994884910486,0.05396419437340153,0.10780051150895141,0.10780051150895141,0.10780051150895141,0.05383631713554987,0.05383631713554987,0.05383631713554987,0,0,0,1.4310741687979536
CA-APFO-TW-22100_2022-08-22,0.05583673956655023,0.05000000074505806,7828,0.9998722534491569,1.2774655084312725e-4,1.2774655084312725e-4,1.2774655084312725e-4,1.2774655084312725e-4,0,0,0,0,0,0,1.0003832396525294
CA-APFO-TW-22086_2022-09-20,0.02306742961364431,0.01999999955296516,7860,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-22113_2024-06-28,0.17900300607246838,0.17000000178813934,7653,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-22112_2024-06-29,0.03068155053293351,0.02999999932944774,7659,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22128_2024-07-06,0.02134398331659495,0.01999999955296516,7887,1,0,0,0,0,0,0,0,0,0,0,1
CA-APFO-TW-22083_2024-07-26,0.13626605608388848,0.09000000357627869,7863,0.9788884649624825,0.020857179193691976,0.021111535037517486,0.021111535037517486,0.021111535037517486,2.543558438255119e-4,2.543558438255119e-4,2.543558438255119e-4,0,0,0,1.0638433168002035
CA-ELFO-TW-22114_2023-06-08,0.03621356706652376,0.02999999932944774,7857,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-23010_2023-06-10,0.5263652530341966,0.08723503688391107,7874,0.8956057912115825,0.014097028194056388,0.0381000762001524,0.060833121666243335,0.10439420878841758,0.02400304800609601,0.04673609347218694,0.09029718059436119,0.06629413258826518,0.04356108712217424,0,1.3839217678435356
CA-ELFO-TW-23009_2023-06-10,0.06942109918389486,0.05353497943147219,7877,0.9969531547543481,0.001523422622825949,0.003046845245651898,0.003046845245651898,0.003046845245651898,0.001523422622825949,0.001523422622825949,0.001523422622825949,0,0,0,1.0121873809826074
CA-ELFO-TW-22130_2023-07-11,0.06698216528530902,0.05000000074505806,7850,0.9987261146496815,0.0012738853503184713,0.0012738853503184713,0.0012738853503184713,0.0012738853503184713,0,0,0,0,0,0,1.0038216560509554
CA-ELFO-TW-22130_2024-07-07,0.06698216528530902,0.05000000074505806,7850,0.9987261146496815,0.0012738853503184713,0.0012738853503184713,0.0012738853503184713,0.0012738853503184713,0,0,0,0,0,0,1.0038216560509554
CA-ELFO-TW-22088_2024-06-01,0.04542922798004506,0.03999999910593033,7828,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-23110_2023-08-06,0.06177404984615933,0.05000000074505806,7869,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22089_2024-07-04,0.04944747147680144,0.03999999910593033,7891,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22089_2022-06-10,0.04944747147680144,0.03999999910593033,7891,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22089_2024-09-28,0.04944747147680144,0.03999999910593033,7891,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-24077_2024-07-11,0.01909706806054138,0.01999999955296516,7675,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-24076_2024-07-13,0.01885550002671383,0.01999999955296516,7654,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22089_2022-09-22,0.04944747147680144,0.03999999910593033,7891,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-RW-22527_2022-06-22,0.758625234279031,0.5495283142575678,2655,0.40451977401129946,0.35894538606403015,0.5860640301318267,0.5954802259887005,0.5954802259887005,0.2271186440677966,0.23653483992467042,0.23653483992467042,0.009416195856873822,0,0,3.2500941619585686
NV-NOD-RW-23678_2023-07-22,0.26728260830578293,0.18000000715255737,1564,0.881074168797954,0.0907928388746803,0.11892583120204604,0.11892583120204604,0.11892583120204604,0.028132992327365727,0.028132992327365727,0.028132992327365727,0,0,0,1.4130434782608694
NV-NCD-RW-22508_2022-05-27,4.183882485657286,4.026216326533137,3557,0.002530222097272983,0.019960640989597975,0.363227438852966,0.609502389654203,0.9974697779027271,0.343266797863368,0.589541748664605,0.977509136913129,0.634242339049761,0.38796738824852406,0,4.925217880236154
NV-NOD-RW-23709_2023-08-31,0.11836115311342256,0.07000000029802322,2636,0.9715477996965098,0.028452200303490136,0.028452200303490136,0.028452200303490136,0.028452200303490136,0,0,0,0,0,0,1.0853566009104705
NV-NOD-RW-22514_2022-06-09,0.11678884038395967,0.10999999940395357,1828,1,0,0,0,0,0,0,0,0,0,0,1
NV-NOD-RW-22515_2022-07-11,0.24634017837697297,0.20999999344348907,1899,0.9210110584518167,0.07898894154818326,0.07898894154818326,0.07898894154818326,0.07898894154818326,0,0,0,0,0,0,1.2369668246445498
NV-NCD-RW-22553_2022-06-24,3.691413242495768,4.0974390506744385,4380,0.030365296803652967,0.06780821917808219,0.24178082191780823,0.8166666666666667,0.969634703196347,0.17397260273972603,0.7488584474885844,0.9018264840182648,0.7278538812785388,0.15296803652968036,0,4.8317351598173515
NV-NOD-RW-22538_2022-07-08,0.2145445920505775,0.1899999976158142,2108,0.9895635673624289,0.010436432637571158,0.010436432637571158,0.010436432637571158,0.010436432637571158,0,0,0,0,0,0,1.0313092979127136
CA-APFO-TW-22121_2023-07-08,0.02361873954666932,0.01999999955296516,2476,1,0,0,0,0,0,0,0,0,0,0,1
NV-NOD-RW-22535_2022-08-04,0.13744569024999156,0.10999999940395357,2854,0.98458304134548,0.015416958654519973,0.015416958654519973,0.015416958654519973,0.015416958654519973,0,0,0,0,0,0,1.0462508759635596
NV-NOD-RW-22504_2022-06-09,1.750395950217416,1.4218420605910451,4445,0.22767154105736784,0.150281214848144,0.5615298087739032,0.7682789651293588,0.7723284589426321,0.4112485939257593,0.6179977502812148,0.6220472440944882,0.2107986501687289,0.0040494938132733405,0,4.34623172103487
NV-NOD-RW-22541_2022-07-06,0.0297975455793592,0.02999999932944774,3260,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-RW-23570_2024-08-04,8.146617296846415,7.927999973297119,2093,0.04491161012900143,0.06497849976110846,0.22503583373148592,0.34065934065934067,0.9550883898709985,0.16005733397037744,0.2756808408982322,0.8901098901098901,0.7300525561395127,0.6144290492116579,0.43000477783086477,4.7310081223124705
NV-WND-RW-22544_2022-07-20,0.6309686035939777,0.3292079234477317,4491,0.6911600979737252,0.15341794700512135,0.2712090848363393,0.3075038966822534,0.30883990202627476,0.11779113783121799,0.15408594967713204,0.1554219550211534,0.037630817189935425,0.0013360053440213762,0,2.198396793587174
NV-NCD-RW-22515_2022-07-22,0.12933498550204883,0.10000000149011612,2421,0.9971086327963652,0.0028913672036348617,0.0028913672036348617,0.0028913672036348617,0.0028913672036348617,0,0,0,0,0,0,1.0086741016109044
NV-WND-RW-24847_2024-08-16,0.25664684071749116,0.1899999976158142,1345,0.9182156133828996,0.06319702602230483,0.08178438661710037,0.08178438661710037,0.08178438661710037,0.01858736059479554,0.01858736059479554,0.01858736059479554,0,0,0,1.282527881040892
NV-WND-RW-24858_2024-05-26,0.0896675737547901,0.07999999821186066,5144,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-RW-22564_2022-07-24,0.07400727010612074,0.07000000029802322,5777,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-RW-24857_2024-06-23,2.8574528928853384,2.8847620146615163,4617,0,0,0.6742473467619666,1,1,0.6742473467619666,1,1,0.3257526532380334,0,0,5.674247346761966
NV-WND-TW-24027_2024-06-21,0.15573234781238837,0.14000000059604645,5141,0.9988329118848474,0.001167088115152694,0.001167088115152694,0.001167088115152694,0.001167088115152694,0,0,0,0,0,0,1.003501264345458
NV-NOD-RW-22549_2022-06-10,0.01860634240400125,0.01999999955296516,3437,1,0,0,0,0,0,0,0,0,0,0,1
NV-NCD-RW-22566_2022-06-25,1.1738461524778867,0.2743939400622339,1846,0.695557963163597,0.1218851570964247,0.19501625135427952,0.22426868905742145,0.30444203683640303,0.07313109425785481,0.10238353196099675,0.18255687973997833,0.1094257854821235,0.08017334777898158,0.007583965330444204,2.096424702058505
NV-NCD-TW-22008_2022-05-26,0.7510165186016673,0.10844492413441512,4722,0.6891147818720881,0.06183820415078357,0.22448115205421432,0.3108852181279119,0.3108852181279119,0.16264294790343076,0.24904701397712833,0.24904701397712833,0.08640406607369759,0,0,2.344345616264295
NV-WND-RW-22516_2022-06-27,0.04804670627022574,0.03999999910593033,8350,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-TW-24040_2024-05-24,0.06266533703833878,0.05000000074505806,6018,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22095_2024-05-16,0.04910762696522733,0.02393336164592175,6634,0.9897497738920712,0.0037684654808561955,0.010250226107928851,0.010250226107928851,0.010250226107928851,0.006481760627072656,0.006481760627072656,0.006481760627072656,0,0,0,1.043714199577932
NV-NOD-RW-24662_2024-07-08,1.0656555200646405,0.975000023841858,7147,0.10130124527773891,0.41639848887645164,0.8986987547222611,0.8986987547222611,0.8986987547222611,0.48230026584580943,0.48230026584580943,0.48230026584580943,0,0,0,4.660696795858403
NV-NOD-RW-23692_2023-07-20,0.0057928924968483,0.00999999977648258,7851,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-RW-22541_2022-05-11,0.06085076679809663,0.05000000074505806,7887,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-RW-22505_2022-06-23,0.8006365707497491,0.23124600518435337,7886,0.6815876236368248,0.11564798376870403,0.22394116155211768,0.29850367740299266,0.31841237636317526,0.10829317778341364,0.1828556936342886,0.2027643925944712,0.09447121481105757,0.019908698960182603,0,2.246386000507228
NV-WND-TW-24028_2024-05-22,0.03326677065342665,0.01999999955296516,7662,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-RW-24859_2024-07-20,0.1853850184929557,0.18000000715255737,7636,0.997642744892614,0.002357255107386066,0.002357255107386066,0.002357255107386066,0.002357255107386066,0,0,0,0,0,0,1.0070717653221581
CA-APFO-TW-22090_2022-08-18,0.03586676801289021,0.02999999932944774,7851,1,0,0,0,0,0,0,0,0,0,0,1
NV-NOD-RW-23707_2023-07-21,2.4954344927470475,2.5492085861645157,6755,0.0025166543301258326,0.03552923760177646,0.751739452257587,0.9974833456698742,0.9974833456698742,0.7162102146558105,0.9619541080680977,0.9619541080680977,0.2457438934122872,0,0,5.6706143597335315
NV-WND-RW-23604_2023-08-30,0.7632191774847845,0.6955555478731791,438,0.3881278538812785,0.3082191780821918,0.6118721461187214,0.6118721461187214,0.6118721461187214,0.3036529680365297,0.3036529680365297,0.3036529680365297,0,0,0,3.442922374429224
NV-WND-TW-23003_2023-09-15,1.897348836445531,1.6399999856948853,860,0.14069767441860465,0.20232558139534884,0.6488372093023256,0.8325581395348837,0.8593023255813953,0.44651162790697674,0.6302325581395349,0.6569767441860465,0.21046511627906977,0.026744186046511628,0,4.654651162790698
NV-NOD-RW-22536_2022-08-05,0.07824175822507631,0.07000000029802322,1456,1,0,0,0,0,0,0,0,0,0,0,1
NV-WND-RW-23648_2023-09-15,1.6999589456475943,1.2642352805418129,7551,0.2222222222222222,0.1892464574228579,0.5837637399019997,0.7630777380479407,0.7777777777777778,0.39451728247914186,0.5738312806250828,0.5885313203549198,0.19401403787577803,0.014700039729837107,0,4.301681896437557
NV-NOD-TW-24035_2024-08-02,0.37581665318062585,0.2800000011920929,2498,0.7485988791032826,0.21176941553242595,0.2514011208967174,0.2514011208967174,0.2514011208967174,0.039631705364291434,0.039631705364291434,0.039631705364291434,0,0,0,1.8334667734187353
NV-WND-RW-23608_2023-09-13,0.07825181361051568,0.05999999865889549,12819,0.9991418987440518,8.581012559482019e-4,8.581012559482019e-4,8.581012559482019e-4,8.581012559482019e-4,0,0,0,0,0,0,1.0025743037678443
NV-NOD-RW-22508_2022-07-09,1.127393150378937,0.35981818708506497,3533,0.5975091989810359,0.12991791678460232,0.2660628361166148,0.3518256439286725,0.40249080101896406,0.13614491933201245,0.2219077271440702,0.2725728842343617,0.1364279649023493,0.050665157090291534,0,2.5655250495329747
CA-APFO-TW-23090_2023-06-22,0.206044110837941,0.18000000715255737,2131,0.992961051149695,0.0070389488503050214,0.0070389488503050214,0.0070389488503050214,0.0070389488503050214,0,0,0,0,0,0,1.0211168465509153
NV-WND-RW-22517_2022-06-27,1.0166611350386754,0.30041666825612384,2411,0.6267109083367897,0.09083367897138117,0.24554126918291166,0.36126088759850683,0.3732890916632103,0.1547075902115305,0.27042720862712566,0.2824554126918291,0.12774782248029865,0.012028204064703443,0,2.5450020738282872
NV-NCD-TW-24002_2024-07-18,0.23775182548919443,0.2199999988079071,2055,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22132_2023-08-04,0.03975504050129077,0.02999999932944774,6001,1,0,0,0,0,0,0,0,0,0,0,1
CA-ELFO-TW-22090_2022-06-12,0.04817328710909519,0.05000000074505806,3197,1,0,0,0,0,0,0,0,0,0,0,1
NV-NOD-RW-22537_2022-06-13,0.05363701165644301,0.02999999932944774,5609,0.9896594758423961,0.004100552683187734,0.01034052415760385,0.01034052415760385,0.01034052415760385,0.006239971474416117,0.006239971474416117,0.006239971474416117,0,0,0,1.0435015154216436
